% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = .1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%stayforage = [.1, .5, .9]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	stayforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .1, true, r, .01]
43000	.5	b	0.0	0.2911764705882353	0.5159744408945687	1.0	1.0	1.0	0.11248837209302326	0.11248837209302326	0.6827441860465117	517.0	170.0	313.0	
44000	.5	b	0.0	0.27710843373493976	0.49050632911392406	1.0	1.0	1.0	0.11081818181818182	0.11081818181818182	0.699	518.0	166.0	316.0	
45000	.5	b	9.70873786407767E-4	0.2878787878787879	0.4875	0.9990291262135922	1.0	1.0	0.11053333333333333	0.11053333333333333	0.7011555555555555	515.0	165.0	320.0	
46000	.5	b	0.0	0.30606060606060603	0.49393939393939396	1.0	1.0	1.0	0.10956521739130434	0.10956521739130434	0.6874782608695652	505.0	165.0	330.0	
47000	.5	b	0.0	0.30606060606060603	0.4938080495356037	1.0	1.0	1.0	0.10763829787234043	0.10763829787234043	0.6773829787234042	512.0	165.0	323.0	
48000	.5	b	0.0	0.2730263157894737	0.5309597523219814	1.0	1.0	1.0	0.10866666666666666	0.10866666666666666	0.6720416666666666	525.0	152.0	323.0	
49000	.5	b	0.0	0.26973684210526316	0.526984126984127	1.0	1.0	1.0	0.10714285714285714	0.10714285714285714	0.6604489795918367	533.0	152.0	315.0	
50000	.5	b	0.0	0.27124183006535946	0.5270700636942676	1.0	1.0	1.0	0.1051	0.1051	0.64724	533.0	153.0	314.0	
51000	.5	b	0.0	0.25163398692810457	0.5251572327044025	1.0	1.0	1.0	0.1031764705882353	0.1031764705882353	0.6433529411764706	529.0	153.0	318.0	
52000	.5	b	0.0	0.2532467532467532	0.5252365930599369	1.0	1.0	1.0	0.10123076923076924	0.10123076923076924	0.6312115384615384	529.0	154.0	317.0	
53000	.5	b	0.0	0.2532894736842105	0.5251572327044025	1.0	1.0	1.0	0.09937735849056603	0.09937735849056603	0.6193018867924528	530.0	152.0	318.0	
54000	.5	b	0.0	0.2549019607843137	0.5267295597484277	1.0	1.0	1.0	0.09764814814814815	0.09764814814814815	0.6078333333333333	529.0	153.0	318.0	
55000	.5	b	0.0	0.2662337662337662	0.5317460317460317	1.0	1.0	1.0	0.09610909090909091	0.09610909090909091	0.5967818181818182	531.0	154.0	315.0	
56000	.5	b	0.0	0.2662337662337662	0.5331230283911672	1.0	1.0	1.0	0.0945	0.0945	0.586125	529.0	154.0	317.0	
57000	.5	b	0.0	0.2662337662337662	0.5330188679245284	1.0	1.0	1.0	0.09287719298245614	0.09287719298245614	0.5758421052631579	528.0	154.0	318.0	
58000	.5	b	0.0	0.2662337662337662	0.5330188679245284	1.0	1.0	1.0	0.09137931034482759	0.09137931034482759	0.5659137931034482	528.0	154.0	318.0	
59000	.5	b	0.0	0.28343949044585987	0.5399361022364217	1.0	1.0	1.0	0.09067796610169492	0.09067796610169492	0.556322033898305	530.0	157.0	313.0	
60000	.5	b	0.0	0.28205128205128205	0.5506535947712419	1.0	1.0	1.0	0.0894	0.0894	0.5494	538.0	156.0	306.0	
61000	.5	b	0.0	0.28343949044585987	0.5498338870431894	1.0	1.0	1.0	0.0880655737704918	0.0880655737704918	0.5403934426229509	542.0	157.0	301.0	
62000	.5	b	0.0	0.2919254658385093	0.5488215488215489	1.0	1.0	1.0	0.08679032258064516	0.08679032258064516	0.5316774193548387	542.0	161.0	297.0	
63000	.5	b	0.0	0.2422360248447205	0.5434782608695652	1.0	1.0	1.0	0.0859047619047619	0.0859047619047619	0.5562063492063493	540.0	161.0	299.0	
64000	.5	b	0.0	0.2515923566878981	0.5427631578947368	1.0	1.0	1.0	0.08471875	0.08471875	0.54753125	539.0	157.0	304.0	
65000	.5	b	9.380863039399625E-4	0.16233766233766234	0.5223642172523961	0.99906191369606	1.0	1.0	0.08581538461538461	0.08581538461538461	0.590276923076923	533.0	154.0	313.0	
66000	.5	b	0.0	0.16776315789473684	0.5257234726688103	1.0	1.0	1.0	0.08474242424242424	0.08474242424242424	0.5815151515151515	537.0	152.0	311.0	
67000	.5	b	0.0	0.16776315789473684	0.5258064516129032	1.0	1.0	1.0	0.08349253731343284	0.08349253731343284	0.5728358208955224	538.0	152.0	310.0	
68000	.5	b	0.0	0.16887417218543047	0.5256410256410257	1.0	1.0	1.0	0.08236764705882353	0.08236764705882353	0.5644117647058824	537.0	151.0	312.0	
69000	.5	b	0.0	0.16887417218543047	0.5256410256410257	1.0	1.0	1.0	0.08117391304347826	0.08117391304347826	0.556231884057971	537.0	151.0	312.0	
70000	.5	b	0.0	0.1678082191780822	0.5270700636942676	1.0	1.0	1.0	0.08021428571428571	0.08021428571428571	0.5482857142857143	540.0	146.0	314.0	
71000	.5	b	0.001869158878504673	0.1724137931034483	0.525	0.9981308411214953	1.0	1.0	0.07936619718309859	0.07936619718309859	0.5405633802816902	535.0	145.0	320.0	
72000	.5	b	0.0	0.14333333333333334	0.5329153605015674	1.0	1.0	1.0	0.07983333333333334	0.07983333333333334	0.5542638888888889	531.0	150.0	319.0	
73000	.5	b	0.0	0.1456953642384106	0.5329153605015674	1.0	1.0	1.0	0.07879452054794521	0.07879452054794521	0.5466712328767124	530.0	151.0	319.0	
74000	.5	b	0.0	0.13486842105263158	0.5191082802547771	1.0	1.0	1.0	0.07808108108108108	0.07808108108108108	0.5480945945945946	534.0	152.0	314.0	
75000	.5	b	0.0	0.1643835616438356	0.5166163141993958	1.0	1.0	1.0	0.07832	0.07832	0.5851333333333333	523.0	146.0	331.0	
76000	.5	b	0.0	0.18789808917197454	0.5538461538461539	1.0	1.0	1.0	0.07913157894736843	0.07913157894736843	0.6431842105263158	518.0	157.0	325.0	
77000	.5	b	0.0	0.18354430379746836	0.5688073394495413	1.0	0.9968354430379747	1.0	0.07877922077922078	0.07877922077922078	0.6415714285714286	515.0	158.0	327.0	
78000	.5	b	0.0	0.1909722222222222	0.5	1.0	1.0	1.0	0.08026923076923077	0.08026923076923077	0.6579487179487179	510.0	144.0	346.0	
79000	.5	b	0.0	0.20774647887323944	0.4971590909090909	1.0	1.0	1.0	0.07992405063291139	0.07991139240506329	0.649620253164557	505.0	142.0	352.0	
80000	.5	b	0.0	0.16896551724137931	0.5234604105571847	1.0	1.0	1.0	0.0808125	0.0808125	0.6473625	514.0	145.0	341.0	
81000	.5	b	0.0	0.16896551724137931	0.5263157894736842	1.0	1.0	1.0	0.07993827160493827	0.07993827160493827	0.6393703703703704	513.0	145.0	342.0	
82000	.5	b	9.80392156862745E-4	0.1793103448275862	0.5260869565217391	0.9990196078431373	1.0	1.0	0.07953658536585366	0.07953658536585366	0.6315731707317073	510.0	145.0	345.0	
83000	.5	b	0.0	0.18055555555555555	0.5260869565217391	1.0	1.0	1.0	0.07860240963855422	0.07860240963855422	0.6239638554216868	511.0	144.0	345.0	
84000	.5	b	0.0	0.18055555555555555	0.5260869565217391	1.0	1.0	1.0	0.07766666666666666	0.07766666666666666	0.6165357142857143	511.0	144.0	345.0	
85000	.5	b	0.0	0.18055555555555555	0.5260869565217391	1.0	1.0	1.0	0.07676470588235294	0.07676470588235294	0.6092823529411765	511.0	144.0	345.0	
86000	.5	b	0.0	0.18055555555555555	0.5270655270655271	1.0	1.0	1.0	0.07606976744186046	0.07606976744186046	0.6021976744186046	505.0	144.0	351.0	
87000	.5	b	0.0	0.18055555555555555	0.5270655270655271	1.0	1.0	1.0	0.07519540229885058	0.07519540229885058	0.5952758620689655	505.0	144.0	351.0	
88000	.5	b	0.0	0.18055555555555555	0.5270655270655271	1.0	1.0	1.0	0.0743409090909091	0.0743409090909091	0.5885113636363636	505.0	144.0	351.0	
89000	.5	b	0.0	0.18055555555555555	0.5270655270655271	1.0	1.0	1.0	0.0735056179775281	0.0735056179775281	0.5818988764044943	505.0	144.0	351.0	
90000	.5	b	0.0	0.18055555555555555	0.5270655270655271	1.0	1.0	1.0	0.07268888888888889	0.07268888888888889	0.5754333333333334	505.0	144.0	351.0	
91000	.5	b	0.0	0.17832167832167833	0.5285714285714286	1.0	1.0	1.0	0.07192307692307692	0.07192307692307692	0.5691098901098901	507.0	143.0	350.0	
92000	.5	b	0.0	0.16891891891891891	0.5	1.0	1.0	1.0	0.07221739130434783	0.07221739130434783	0.6032282608695653	508.0	148.0	344.0	
93000	.5	b	0.0	0.17346938775510204	0.5	1.0	1.0	1.0	0.07197849462365591	0.07197849462365591	0.596741935483871	519.0	147.0	334.0	
94000	.5	b	0.0	0.17346938775510204	0.5	1.0	1.0	1.0	0.07121276595744681	0.07121276595744681	0.5903936170212766	519.0	147.0	334.0	
95000	.5	b	0.0	0.17346938775510204	0.5	1.0	1.0	1.0	0.07046315789473684	0.07046315789473684	0.584178947368421	519.0	147.0	334.0	
96000	.5	b	0.0	0.17346938775510204	0.49849397590361444	1.0	1.0	1.0	0.06976041666666667	0.06976041666666667	0.57809375	521.0	147.0	332.0	
97000	.5	b	0.0	0.17346938775510204	0.49849397590361444	1.0	1.0	1.0	0.06904123711340206	0.06904123711340206	0.5721340206185567	521.0	147.0	332.0	
98000	.5	b	0.0	0.17229729729729729	0.49096385542168675	1.0	1.0	1.0	0.06859183673469388	0.06859183673469388	0.5679795918367347	520.0	148.0	332.0	
99000	.5	b	0.0	0.17567567567567569	0.4909090909090909	1.0	1.0	1.0	0.06792929292929292	0.06792929292929292	0.5622424242424242	522.0	148.0	330.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .9, true, r, .01]
0	.9	r	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.9	r	0.013278576936376855	0.49768070195870096	0.499936756006664	0.9867214230633964	0.9877775304261627	0.8752266698915663	0.143	0.143	0.389	344.0	342.0	314.0	
2000	.9	r	0.01608433038380666	0.4964533874051103	0.4998034385404911	0.983915669615117	0.9920081839676697	0.9052217874552423	0.1475	0.1475	0.421	351.0	344.0	305.0	
3000	.9	r	0.010715655158504034	0.4956553906084074	0.499710818152143	0.9892843448396957	0.982278785005507	0.8794526528864645	0.16333333333333333	0.16333333333333333	0.43733333333333335	348.0	349.0	303.0	
4000	.9	r	0.010044110047915247	0.4949797338599225	0.49869485146119513	0.9899558899498841	0.9864817443906253	0.9119248500134112	0.161	0.161	0.4725	344.0	365.0	291.0	
5000	.9	r	0.015255011263589874	0.49401773668239746	0.4985066173838822	0.9847449887338149	0.9898235920811067	0.904577653168299	0.1636	0.1636	0.443	348.0	366.0	286.0	
6000	.9	r	0.012237069388924191	0.4891637761100248	0.498340523922459	0.9877629306081225	0.9877055252760362	0.887660579873065	0.16583333333333333	0.16583333333333333	0.5308333333333334	353.0	359.0	288.0	
7000	.9	r	0.00548793429409763	0.48817414214463983	0.49666650281155433	0.9945120657024806	0.987747532586767	0.8921783510968387	0.16585714285714287	0.16585714285714287	0.5922857142857143	341.0	389.0	270.0	
8000	.9	r	0.012447125315753786	0.487364392712839	0.4960619698330132	0.9875528746804867	0.9868188822150227	0.9129021701943615	0.1635	0.1635	0.578875	352.0	383.0	265.0	
9000	.9	r	0.008557605314420789	0.4877570949789435	0.495348525397245	0.9914423946813987	0.989159584815181	0.9342964055731149	0.15766666666666668	0.15766666666666668	0.5545555555555556	355.0	389.0	256.0	
10000	.9	r	0.01170814733696697	0.48975332360357665	0.49625346903688256	0.9882918526585039	0.9881332054415761	0.9176676044607697	0.1578	0.1578	0.5564	353.0	398.0	249.0	
11000	.9	r	0.014904858951257552	0.49006387907064936	0.4944085936006055	0.9850951410437349	0.9878232191026213	0.9244394442879593	0.15636363636363637	0.15636363636363637	0.5619090909090909	345.0	400.0	255.0	
12000	.9	r	0.012139602311979253	0.490776133352924	0.4936928354174112	0.9878603976823689	0.987580331752706	0.9404071418388579	0.15208333333333332	0.15208333333333332	0.5398333333333334	333.0	412.0	255.0	
13000	.9	r	0.006462068942391663	0.49014614333607653	0.4948693973415027	0.9935379310515678	0.9936640426363221	0.9270325151426029	0.15023076923076922	0.15023076923076922	0.5318461538461539	331.0	418.0	251.0	
14000	.9	r	0.011856597625414	0.48831051444164025	0.4960327122717776	0.9881434023681454	0.9879663000174683	0.9214396452717695	0.147	0.147	0.5422142857142858	331.0	425.0	244.0	
15000	.9	r	0.008618839871266465	0.4901761223813028	0.4943200960436808	0.9913811601220457	0.9906348559398294	0.9100852018522524	0.14846666666666666	0.14846666666666666	0.5412666666666667	341.0	414.0	245.0	
16000	.9	r	0.019253979390004214	0.49159202180204764	0.49557862056336327	0.9807460206030925	0.9776760943024466	0.9027580354732788	0.1484375	0.1484375	0.5169375	352.0	409.0	239.0	
17000	.9	r	0.01030420257143904	0.49202960637727006	0.4954942672607294	0.9896957974215391	0.988728186264557	0.9224058226040305	0.15011764705882352	0.15011764705882352	0.5212941176470588	361.0	404.0	235.0	
18000	.9	r	0.011095312154514463	0.491931443537329	0.49436615836513903	0.9889046878382262	0.9829263491822434	0.9171658113511625	0.14783333333333334	0.14783333333333334	0.5212777777777777	368.0	411.0	221.0	
19000	.9	r	0.015381143880837583	0.4894256010504999	0.492182178416219	0.9846188561116352	0.98840594534849	0.9101648555198414	0.14742105263157895	0.14742105263157895	0.5503157894736842	379.0	406.0	215.0	
20000	.9	r	0.007178737193818655	0.4906225612341271	0.49238971048954217	0.9928212627980904	0.9945649638858811	0.9403122766463057	0.1476	0.1476	0.5421	372.0	420.0	208.0	
21000	.9	r	0.008497534306795859	0.49124113873055186	0.4933591872927289	0.9915024656845599	0.9924836085721368	0.9328216014168095	0.146	0.146	0.5314761904761904	361.0	422.0	217.0	
22000	.9	r	0.011259838598728285	0.48769832131853086	0.49462911824399936	0.988740161392555	0.9878389021267019	0.914943149465026	0.14731818181818182	0.14731818181818182	0.5587727272727273	375.0	405.0	220.0	
23000	.9	r	0.012577386511790122	0.4887720496951535	0.4936832181972169	0.987422613479074	0.9834213324159186	0.9044947564617043	0.14665217391304347	0.14665217391304347	0.5597826086956522	379.0	407.0	214.0	
24000	.9	r	0.01846475182158571	0.4882548056506223	0.49501519650325565	0.9815352481687436	0.9836470712662996	0.8547847399258844	0.14741666666666667	0.14741666666666667	0.5477083333333334	371.0	398.0	231.0	
25000	.9	r	0.01622935898056274	0.4883147951191707	0.4958542463867132	0.9837706410098914	0.988040979524573	0.9139085806816277	0.14824	0.14824	0.54296	388.0	378.0	234.0	
26000	.9	r	0.010922841323676694	0.488546874330041	0.496552858749026	0.9890771586667827	0.9911058956107338	0.9244035287093971	0.14907692307692308	0.14907692307692308	0.5386538461538461	399.0	376.0	225.0	
27000	.9	r	0.01948986813926399	0.48974280007387944	0.49633924311773475	0.9805101318507075	0.9858618562653039	0.9167326701781289	0.14955555555555555	0.14955555555555555	0.5337777777777778	404.0	373.0	223.0	
28000	.9	r	0.00690956817087196	0.48925163690603024	0.4961869881001136	0.9930904318191242	0.9941002694387293	0.9390312267263557	0.14835714285714285	0.14835714285714285	0.5269642857142857	420.0	365.0	215.0	
29000	.9	r	0.014552896061793247	0.489939782943652	0.49632962725258695	0.9854471039283403	0.990131270902149	0.9328262819471878	0.14779310344827587	0.14779310344827587	0.5143793103448275	448.0	357.0	195.0	
30000	.9	r	0.007424995607835006	0.48955645185441143	0.49658270100622665	0.9925750043820375	0.9899542141942295	0.9212960126140057	0.14753333333333332	0.14753333333333332	0.5107666666666667	454.0	354.0	192.0	
31000	.9	r	0.009260219221017715	0.49040913206969	0.496912957030399	0.9907397807689322	0.9924376797905688	0.9439341090258253	0.14703225806451614	0.14703225806451614	0.5025806451612903	471.0	354.0	175.0	
32000	.9	r	0.01295648793410788	0.49137609284205097	0.49700678126085124	0.9870435120552965	0.98436029599427	0.8951921338231591	0.14728125	0.14728125	0.49925	469.0	360.0	171.0	
33000	.9	r	0.008645015131891611	0.491418469900297	0.4963721211258571	0.9913549848576506	0.9915744541912465	0.9462171905471597	0.14536363636363636	0.14536363636363636	0.4872121212121212	490.0	359.0	151.0	
34000	.9	r	0.0067096383524748015	0.49272095275290145	0.49639824547067946	0.993290361636803	0.984933377901531	0.9430264761890834	0.14302941176470588	0.14302941176470588	0.4772058823529412	494.0	370.0	136.0	
35000	.9	r	0.01586188467200852	0.49215971969979	0.49623242702378884	0.9841381153167014	0.975931700613822	0.894568276197189	0.14385714285714285	0.14385714285714285	0.4862	492.0	385.0	123.0	
36000	.9	r	0.005412413940940501	0.4907646111509486	0.4959882353496669	0.9945875860477458	0.9947663278703617	0.947133139137165	0.14344444444444446	0.14344444444444446	0.48586111111111113	504.0	378.0	118.0	
37000	.9	r	0.013701796224077537	0.49117733031475186	0.4941813102917865	0.9862982037644713	0.9893705099490896	0.9251916962722333	0.14321621621621622	0.14321621621621622	0.47794594594594597	511.0	366.0	123.0	
38000	.9	r	0.0059485847397851505	0.49054098948163766	0.49422907754744244	0.9940514152483345	0.9906977339412801	0.9607986866429971	0.1416842105263158	0.1416842105263158	0.4726315789473684	514.0	363.0	123.0	
39000	.9	r	0.008262675500836304	0.4892484219159097	0.4964290129147509	0.9917373244867441	0.9917646118011747	0.9384231796884391	0.14076923076923076	0.14076923076923076	0.4697179487179487	518.0	363.0	119.0	
40000	.9	r	0.009280066365253683	0.48633614847986983	0.49667939386166365	0.9907199336218658	0.9929205194251947	0.9497726662472993	0.140675	0.140675	0.473275	526.0	353.0	121.0	
41000	.9	r	0.005159167602146763	0.4872179004223894	0.49623494268820106	0.9948408323850186	0.993728224260153	0.9593058109874955	0.13963414634146343	0.13963414634146343	0.4682439024390244	540.0	345.0	115.0	
42000	.9	r	0.003970638178320044	0.4887404853428227	0.49260464862316666	0.9960293618089251	0.991928815915229	0.9714026768603985	0.13816666666666666	0.13816666666666666	0.4659047619047619	560.0	328.0	112.0	
43000	.9	r	0.013293261069215412	0.4864245984051401	0.4886287375236544	0.9867067389173932	0.9862593095551172	0.9499731718445973	0.13881395348837208	0.13881395348837208	0.4752790697674419	552.0	338.0	110.0	
44000	.9	r	0.009063101475470198	0.486945366507389	0.4878862631605087	0.9909368985108726	0.9938415220290704	0.9514809126384793	0.1379090909090909	0.1379090909090909	0.4671818181818182	551.0	343.0	106.0	
45000	.9	r	0.006907006269617389	0.4876145182947821	0.48757098789007935	0.9930929937160263	0.997246494132201	0.9739982167534319	0.13642222222222222	0.13642222222222222	0.461	552.0	346.0	102.0	
46000	.9	r	0.001648157896751293	0.4878636773079299	0.48656433129007415	0.9983518420881751	0.9972676653585849	0.9771338539751954	0.13469565217391305	0.13469565217391305	0.45467391304347826	551.0	359.0	90.0	
47000	.9	r	0.007868804601156592	0.4852277082446861	0.48677553477112845	0.9921311953836135	0.9928997315155649	0.9484748043904739	0.13482978723404254	0.13482978723404254	0.4602553191489362	570.0	339.0	91.0	
48000	.9	r	0.030940779590428645	0.48753489124280963	0.4912860943616334	0.9690592203935299	0.9770492336109889	0.9568378576602725	0.13633333333333333	0.13633333333333333	0.462	555.0	356.0	89.0	
49000	.9	r	0.00987415330356779	0.4812433772918435	0.4934722230662669	0.9901258466800842	0.9885863020570673	0.9768790522479344	0.13761224489795917	0.13761224489795917	0.4850204081632653	552.0	357.0	91.0	
50000	.9	r	0.006653484739299564	0.4812444465581635	0.49040727370012777	0.9933465152440663	0.9935697930298757	0.9706952163346081	0.13816	0.13816	0.48506	550.0	354.0	96.0	
51000	.9	r	0.005621645101764607	0.48279597154782866	0.4930058920014736	0.9943783548799272	0.9953626594783087	0.957000065994865	0.13739215686274509	0.13739215686274509	0.4768627450980392	517.0	388.0	95.0	
52000	.9	r	0.010375648804887526	0.48591752112065617	0.4927078924872755	0.9896243511759806	0.9874592802853878	0.9648620136979835	0.1365576923076923	0.1365576923076923	0.46873076923076923	532.0	384.0	84.0	
53000	.9	r	0.006251485393282575	0.48204839924197823	0.49454601280049365	0.9937485145871402	0.992765360142608	0.9701550636616164	0.13677358490566038	0.13677358490566038	0.47737735849056606	537.0	384.0	79.0	
54000	.9	r	0.004649271318252639	0.4802511764895813	0.4905676785558466	0.9953507286613116	0.9926170657756269	0.9781920777853985	0.13637037037037036	0.13637037037037036	0.48155555555555557	518.0	406.0	76.0	
55000	.9	r	0.011663006497618623	0.4806473728818541	0.4917837103873354	0.9883369934823861	0.9845033890048808	0.965971662822357	0.13618181818181818	0.13618181818181818	0.48343636363636366	537.0	387.0	76.0	
56000	.9	r	0.0024459970959152155	0.48095996237720157	0.4934006103853912	0.9975540028836453	0.9978047861615108	0.9805219776824692	0.13548214285714286	0.13548214285714286	0.4793392857142857	548.0	381.0	71.0	
57000	.9	r	0.0037651481197623943	0.47949966973877084	0.4932775701044001	0.9962348518594788	0.9947808829027772	0.9833946132889886	0.1346842105263158	0.1346842105263158	0.48061403508771927	569.0	369.0	62.0	
58000	.9	r	0.0012643402748423681	0.4796438311797115	0.4928822500358953	0.9987356597039307	0.9985096412171558	0.9949561478918129	0.13282758620689655	0.13282758620689655	0.4733103448275862	569.0	375.0	56.0	
59000	.9	r	0.002963761994097881	0.47958824520622145	0.48881642301304107	0.9970362379848243	0.9953786066358353	0.9883242657897918	0.13132203389830507	0.13132203389830507	0.4665084745762712	587.0	362.0	51.0	
60000	.9	r	1.1779804217037731E-4	0.47938843413148224	0.4852448154876634	0.999882201936488	0.9998841450120047	0.9965545577863869	0.1293	0.1293	0.4613333333333333	589.0	362.0	49.0	
61000	.9	r	0.0020361910483902633	0.47860092951222366	0.4869421278395275	0.9979638089304299	0.9980672585322157	0.9969365177640499	0.1276393442622951	0.1276393442622951	0.45567213114754096	596.0	362.0	42.0	
62000	.9	r	0.011852687849232295	0.4810137624923801	0.48868936024438736	0.98814731212926	0.9894232802276397	0.9826442778599663	0.12698387096774194	0.12698387096774194	0.4511290322580645	593.0	369.0	38.0	
63000	.9	r	0.0322465490812762	0.482280030898359	0.49137299506911475	0.9677534508971396	0.9748184689660097	0.9486678078592684	0.12706349206349207	0.12706349206349207	0.44536507936507935	595.0	371.0	34.0	
64000	.9	r	0.02541273228127474	0.4805478025475141	0.4948652436674064	0.974587267696267	0.981314026862842	0.9708208575059493	0.128515625	0.128515625	0.45471875	578.0	382.0	40.0	
65000	.9	r	0.012280213817838921	0.4820394655510334	0.49462417614204435	0.9877197861601016	0.9896996633085464	0.9847445778413694	0.1282	0.1282	0.45243076923076925	595.0	370.0	35.0	
66000	.9	r	0.002304716751847216	0.48179572807744153	0.4981058020319783	0.9976952832261735	0.9969623065274706	0.9844745875671791	0.12804545454545455	0.12804545454545455	0.4521060606060606	608.0	357.0	35.0	
67000	.9	r	0.006054751511539553	0.48208105567548604	0.4977222365397064	0.9939452484649531	0.9948761484849776	0.9900438078757088	0.12707462686567164	0.12707462686567164	0.44849253731343286	620.0	342.0	38.0	
68000	.9	r	0.0022195818472948406	0.4821849911117028	0.4976606753651039	0.9977804181287763	0.9979390496514571	0.9850169336538801	0.12573529411764706	0.12573529411764706	0.4418970588235294	627.0	336.0	37.0	
69000	.9	r	0.005741163893815993	0.48369453561222403	0.49262129033347424	0.9942588360819148	0.9947787041135128	0.9786765151433324	0.1254782608695652	0.1254782608695652	0.43924637681159423	626.0	340.0	34.0	
70000	.9	r	0.003777361638423498	0.4800131638022946	0.4936212698007234	0.996222638336683	0.9961735976239914	0.9828741149411654	0.12554285714285715	0.12554285714285715	0.4422857142857143	616.0	351.0	33.0	
71000	.9	r	0.0021155551576675902	0.47969907169048775	0.49003984350011054	0.9978844448168439	0.9963108262866501	0.9757735679886885	0.12553521126760564	0.12553521126760564	0.438056338028169	609.0	362.0	29.0	
72000	.9	r	0.01391022541149695	0.4791800505780799	0.4913915865713858	0.9860897745626814	0.9876284532766876	0.9842673902739918	0.12566666666666668	0.12566666666666668	0.4396111111111111	608.0	364.0	28.0	
73000	.9	r	0.014268483766742088	0.477563491807229	0.49154611467468134	0.9857315162068485	0.9917245194156871	0.9568582128729758	0.12664383561643835	0.12664383561643835	0.4485616438356164	605.0	366.0	29.0	
74000	.9	r	0.0019396495759948069	0.4764280840375341	0.49001087886599076	0.9980603503969846	0.9988766324621561	0.9915497753306064	0.126	0.126	0.4491216216216216	601.0	373.0	26.0	
75000	.9	r	0.0023043192300164508	0.47666788861416914	0.4967369906964668	0.9976956807424774	0.9962761686993784	0.9983943878026849	0.12474666666666667	0.12474666666666667	0.44369333333333333	608.0	373.0	19.0	
76000	.9	r	0.0032208544275076083	0.47770583495554797	0.4952555422015755	0.9967791455438902	0.9974459066580807	0.9871315692102621	0.12369736842105263	0.12369736842105263	0.43785526315789475	614.0	368.0	18.0	
77000	.9	r	0.007916275274042948	0.4781164451294403	0.4890681659643572	0.9920837246973931	0.991321402336736	0.9919412316213884	0.12284415584415584	0.12284415584415584	0.4330909090909091	619.0	366.0	15.0	
78000	.9	r	0.031512900031082584	0.47974542304878953	0.49435294600247026	0.9684870999404486	0.9695291291930281	0.9527152117339317	0.12282051282051282	0.12282051282051282	0.43314102564102563	625.0	359.0	16.0	
79000	.9	r	0.011786853204220233	0.4798137760078611	0.49404044600247027	0.9882131467676538	0.9860380130402464	0.9639273696288578	0.12236708860759493	0.12236708860759493	0.43037974683544306	637.0	347.0	16.0	
80000	.9	r	0.010354903697131207	0.48423016074634806	0.4970348187245109	0.9896450962745011	0.9885706506174875	0.9691412136311266	0.1222875	0.1222875	0.4256125	637.0	346.0	17.0	
81000	.9	r	0.002344755858645147	0.48453227024881046	0.4973289363715696	0.9976552441117552	0.9975417509037482	0.9981605009130383	0.12182716049382716	0.12182716049382716	0.4225185185185185	631.0	352.0	17.0	
82000	.9	r	0.0014098383905553863	0.48457608818011694	0.49716199489479274	0.9985901615789806	0.9988422121610141	0.9956547430410048	0.12060975609756097	0.12060975609756097	0.41736585365853657	631.0	353.0	16.0	
83000	.9	r	0.001999456209067962	0.48690655339197214	0.4973289363715696	0.9980005437597207	0.9978681921254198	0.9978912781622098	0.12032530120481928	0.12032530120481928	0.41286746987951806	637.0	346.0	17.0	
84000	.9	r	0.029289352272671303	0.485089768045432	0.4977295959158342	0.9707106476960417	0.976918416683074	0.9722727723989666	0.12022619047619047	0.12022619047619047	0.41136904761904763	644.0	336.0	20.0	
85000	.9	r	0.008640668969982161	0.4881193416437006	0.49761010096403596	0.9913593309975758	0.9930782818722727	0.9740135590666517	0.12074117647058824	0.12074117647058824	0.4088	633.0	348.0	19.0	
86000	.9	r	0.003267466597317008	0.48877225196142055	0.4982837156403228	0.9967325333700034	0.9956936769466979	0.9980122906740122	0.11976744186046512	0.11976744186046512	0.40419767441860466	632.0	353.0	15.0	
87000	.9	r	0.012051226804547621	0.48692112845435065	0.4999792278619734	0.9879487731614943	0.9901554256651528	0.9524305507965027	0.11975862068965518	0.11975862068965518	0.4068735632183908	625.0	360.0	15.0	
88000	.9	r	0.007581646554192197	0.4866846116152141	0.4996491945286401	0.992418353410634	0.9915817963866519	0.9756030822015203	0.11976136363636364	0.11976136363636364	0.40597727272727274	615.0	370.0	15.0	
