% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%fleeforage = [0, .001, .01, .1, 1]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	fleeforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, 1, true, r, .01]
55000	.01	n	0.006511263893178493	0.4867730175019671	0.49075036485026524	0.9934887361070825	0.9949229802437886	0.978672783406973	0.14421818181818183	0.14421818181818183	0.42623636363636364	549.0	410.0	41.0	
56000	.01	n	0.0064359837425136575	0.48694463721634806	0.4887722186410755	0.993564016257743	0.9934464655657317	0.980549997611245	0.14189285714285715	0.14189285714285715	0.41875	553.0	408.0	39.0	
57000	.01	n	0.004225469523566004	0.4879117073291049	0.4925217525367112	0.9957745304766649	0.9951044422181463	0.983269698964955	0.13957894736842105	0.13957894736842105	0.4114035087719298	555.0	408.0	37.0	
58000	.01	n	0.0035665924589491638	0.4879117073291049	0.4935061883058823	0.9964334075412953	0.9969156768886172	0.9858781524051989	0.13724137931034483	0.13724137931034483	0.4043103448275862	556.0	408.0	36.0	
59000	.01	n	0.0036416877600346574	0.48865952621458575	0.49335516576465466	0.9963583122402363	0.9958231116343247	0.9849190653140814	0.1351186440677966	0.1351186440677966	0.3975423728813559	553.0	411.0	36.0	
60000	.01	n	0.0037578501240181465	0.48946892713065154	0.4929642931625755	0.9962421498762986	0.9961612787591646	0.9804341029111017	0.1333	0.1333	0.3909166666666667	554.0	412.0	34.0	
61000	.01	n	0.002790496311585648	0.48946892713065154	0.4929642931625755	0.9972095036887201	0.9973205793019029	0.9865069137004587	0.1311639344262295	0.1311639344262295	0.3845081967213115	554.0	412.0	34.0	
62000	.01	n	0.005021221647253665	0.4896717545213811	0.49330313994007857	0.9949787783530375	0.9948513199741293	0.9890149442852622	0.12920967741935485	0.12920967741935485	0.3785806451612903	553.0	415.0	32.0	
63000	.01	n	0.023360270315892884	0.48878895957999646	0.4915374762127834	0.9766397296844251	0.9731324753515409	0.9699465323005149	0.1291904761904762	0.1291904761904762	0.38022222222222224	544.0	430.0	26.0	
64000	.01	n	0.010696076361636175	0.4895660349075091	0.4928352858798168	0.9893039236387418	0.9882991844671216	0.9597011191228848	0.129078125	0.129078125	0.37703125	550.0	426.0	24.0	
65000	.01	n	0.00734636462454842	0.48864572535857764	0.48573866940556154	0.9926536353757304	0.990146393000901	0.9689008008527964	0.12752307692307693	0.12752307692307693	0.37343076923076923	554.0	425.0	21.0	
66000	.01	n	0.013462155271097556	0.4860701640433159	0.48843402589802387	0.9865378447291758	0.9863555836484128	0.9678515910627142	0.12703030303030302	0.12703030303030302	0.3761060606060606	563.0	416.0	21.0	
67000	.01	n	0.007773905049299187	0.48675328782554	0.4997733090644894	0.9922260949509912	0.9886254110767579	0.9777047090380214	0.12561194029850747	0.12561194029850747	0.37082089552238806	562.0	425.0	13.0	
68000	.01	n	0.01304740269921088	0.48660054921830964	0.49406163789972596	0.9869525973010845	0.9900700896846572	0.9635292813872429	0.12504411764705883	0.12504411764705883	0.3710735294117647	563.0	424.0	13.0	
69000	.01	n	0.008880633174236704	0.48726956517230635	0.503809004018701	0.9911193668260553	0.9859395873650264	0.9645625376638244	0.12402898550724638	0.12402898550724638	0.3669710144927536	556.0	433.0	11.0	
70000	.01	n	0.0057440712658630025	0.4883598611970112	0.5046554493561901	0.9942559287344598	0.9940792498762566	0.9660637096921675	0.12267142857142857	0.12267142857142857	0.36172857142857145	558.0	433.0	9.0	
71000	.01	n	0.012739578650095498	0.4880652127665147	0.505848697202949	0.9872604213501286	0.9905164657951442	0.9375113307426692	0.12161971830985915	0.12161971830985915	0.35850704225352115	567.0	426.0	7.0	
72000	.01	n	0.018620281478053165	0.4888478524475305	0.5068234800701071	0.981379718522181	0.9830520357751001	0.8839889521489183	0.12111111111111111	0.12111111111111111	0.3554583333333333	574.0	420.0	6.0	
73000	.01	n	0.009164751338262564	0.4895834081894818	0.5086745064909964	0.9908352486619127	0.9928642381609089	0.9428035127103408	0.12031506849315068	0.12031506849315068	0.3518082191780822	570.0	423.0	7.0	
74000	.01	n	0.011107966280137556	0.49194694691739776	0.5086745064909964	0.988892033720054	0.989910433575389	0.9686551063239938	0.12016216216216216	0.12016216216216216	0.3480135135135135	576.0	417.0	7.0	
75000	.01	n	0.007285502086601748	0.4926749179859451	0.5086745064909964	0.9927144979135331	0.9935567556611007	0.9760683526367728	0.11889333333333334	0.11889333333333334	0.3434933333333333	581.0	412.0	7.0	
76000	.01	n	0.005569793289550668	0.4927533328918269	0.5086745064909964	0.9944302067106254	0.9952447635858847	0.9805778440002247	0.11739473684210526	0.11739473684210526	0.33898684210526314	581.0	412.0	7.0	
77000	.01	n	0.004028167991030796	0.4927883409454895	0.5086745064909964	0.995971832009097	0.9956576154656265	0.9765565470628037	0.11592207792207793	0.11592207792207793	0.3345844155844156	579.0	414.0	7.0	
78000	.01	n	0.005971434837176015	0.4928692518041126	0.5101202575728292	0.9940285651629365	0.9967018778234119	0.972192849933604	0.11453846153846153	0.11453846153846153	0.33029487179487177	583.0	411.0	6.0	
79000	.01	n	0.004567551727993949	0.4931411207871095	0.5107803669755451	0.9954324482721489	0.9952833982958629	0.9586484867304366	0.11334177215189874	0.11334177215189874	0.32636708860759495	583.0	413.0	4.0	
80000	.01	n	0.0031405275263470408	0.49288218665102845	0.5107803669755451	0.9968594724737648	0.9967387656765733	0.9620685758826141	0.1119875	0.1119875	0.3226875	581.0	415.0	4.0	
81000	.01	n	0.01283482058582268	0.49312362401962184	0.508624293580436	0.9871651794142661	0.9792586659036268	0.883294764294533	0.11135802469135803	0.11135802469135803	0.3187037037037037	567.0	428.0	5.0	
82000	.01	n	0.009297074244269649	0.48530153707895984	0.508624293580436	0.9907029257558465	0.9897799353437344	0.9675462860039449	0.11082926829268293	0.11082926829268293	0.33084146341463416	565.0	430.0	5.0	
83000	.01	n	0.023204112513785694	0.48467361118098085	0.5107803669755451	0.9767958874862646	0.9806996166006895	0.9926777607946562	0.11057831325301205	0.11057831325301205	0.329	564.0	432.0	4.0	
84000	.01	n	0.008691299465979957	0.4780974000400354	0.5107803669755451	0.9913087005340794	0.9914510398388717	0.9925823666095802	0.10988095238095238	0.10988095238095238	0.3409047619047619	554.0	442.0	4.0	
85000	.01	n	0.011208666120166098	0.4785695010645274	0.5143738226340601	0.9887913338799585	0.9888992442993163	0.9909024651270198	0.10891764705882354	0.10891764705882354	0.33689411764705884	552.0	445.0	3.0	
86000	.01	n	0.014697524534913896	0.47858773065072674	0.5143738226340601	0.9853024754651836	0.9883127904174157	0.9937620075273395	0.10898837209302326	0.10898837209302326	0.33401162790697675	565.0	432.0	3.0	
87000	.01	n	0.018779635010810727	0.4807408717682776	0.5143738226340601	0.981220364989311	0.9778096326157806	0.9950900837238016	0.10917241379310345	0.10917241379310345	0.33066666666666666	570.0	427.0	3.0	
88000	.01	n	0.008623880687152686	0.48134162617563075	0.5109390588564832	0.9913761193129831	0.989725555130278	0.9960754578165399	0.10817045454545454	0.10817045454545454	0.3270568181818182	568.0	429.0	3.0	
89000	.01	n	0.006019812311204737	0.48133225301862936	0.5109390588564832	0.9939801876889772	0.9937201116872977	0.9966980286306807	0.107	0.107	0.323438202247191	568.0	429.0	3.0	
90000	.01	n	0.004532740163192642	0.48133225301862936	0.5109390588564832	0.9954672598369637	0.9952999530981564	0.9971338905089214	0.1058111111111111	0.1058111111111111	0.31984444444444443	568.0	429.0	3.0	
91000	.01	n	0.003717817474785773	0.48164941319790555	0.5109390588564832	0.9962821825253925	0.994870221989082	0.9973216477372798	0.10468131868131868	0.10468131868131868	0.31632967032967035	567.0	430.0	3.0	
92000	.01	n	0.004140085081080701	0.4814554224053664	0.5124753798063476	0.9958599149190971	0.9962958702717352	0.9981809663536743	0.10360869565217391	0.10360869565217391	0.3129130434782609	567.0	431.0	2.0	
93000	.01	n	0.003354105526572831	0.4817330811785919	0.5572090555353307	0.9966458944735989	0.9969275460785277	0.9983595537008741	0.10251612903225807	0.10251612903225807	0.3095483870967742	568.0	431.0	1.0	
94000	.01	n	0.0025728349768024484	0.48177536571290075	-Infinity	0.9974271650233779	0.9972752195668597	-Infinity	0.10143617021276596	0.10143617021276596	0.30625531914893617	568.0	432.0	0.0	
95000	.01	n	0.0031505293868084156	0.4815856255700494	-Infinity	0.9968494706133997	0.9976154206716404	-Infinity	0.10038947368421053	0.10038947368421053	0.3031052631578947	569.0	431.0	0.0	
96000	.01	n	0.012532031316223045	0.48253857684457796	-Infinity	0.9874679686839957	0.9913554444011313	-Infinity	0.0998125	0.0998125	0.29994791666666665	570.0	430.0	0.0	
97000	.01	n	0.026151373198407577	0.4842444325639023	-Infinity	0.9738486268017349	0.9765182250210974	-Infinity	0.10085567010309278	0.10085567010309278	0.2970412371134021	575.0	425.0	0.0	
98000	.01	n	0.014511238780881201	0.4841176120565881	-Infinity	0.9854887612191874	0.9852571057742028	-Infinity	0.10073469387755102	0.10073469387755102	0.29575510204081634	574.0	426.0	0.0	
99000	.01	n	0.012379696328816164	0.4812656303285958	-Infinity	0.9876203036712059	0.9871899802339227	-Infinity	0.1	0.1	0.29628282828282826	570.0	430.0	0.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, .01, 1, true, b, .01]
0	.01	b	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.01	b	0.0	0.44875776397515527	0.45938375350140054	1.0	1.0	0.9985994397759104	0.192	0.192	0.668	321.0	322.0	357.0	
2000	.01	b	0.0	0.40166666666666667	0.4453125	1.0	1.0	1.0	0.196	0.1955	0.7695	315.0	300.0	384.0	
3000	.01	b	0.0	0.3971631205673759	0.4541284403669725	1.0	1.0	0.9988532110091743	0.178	0.178	0.6083333333333333	282.0	282.0	436.0	
4000	.01	b	0.0	0.36270491803278687	0.46660117878192536	1.0	1.0	1.0	0.16875	0.16875	0.67975	247.0	244.0	509.0	
5000	.01	b	0.0	0.3477272727272727	0.4644808743169399	1.0	1.0	1.0	0.1576	0.1576	0.7538	231.0	220.0	549.0	
6000	.01	b	0.0	0.35308056872037913	0.4956293706293706	1.0	1.0	1.0	0.15033333333333335	0.15033333333333335	0.6623333333333333	217.0	211.0	572.0	
7000	.01	b	0.002347417840375587	0.36069651741293535	0.4974402730375427	0.9976525821596244	1.0	1.0	0.13842857142857143	0.13842857142857143	0.6018571428571429	213.0	201.0	586.0	
8000	.01	b	0.0	0.34324324324324323	0.6075533661740559	1.0	1.0	1.0	0.1385	0.1385	0.825125	206.0	185.0	609.0	
9000	.01	b	0.0	0.3275862068965517	0.6023809523809524	1.0	1.0	1.0	0.1328888888888889	0.1328888888888889	0.9185555555555556	196.0	174.0	630.0	
10000	.01	b	0.0	0.3259493670886076	0.6007692307692307	1.0	1.0	1.0	0.1294	0.1294	0.8969	192.0	158.0	650.0	
11000	.01	b	0.0	0.30985915492957744	0.6014814814814815	1.0	1.0	1.0	0.12509090909090909	0.12509090909090909	0.824	183.0	142.0	675.0	
12000	.01	b	0.0	0.3237410071942446	0.5974212034383954	1.0	0.9964028776978417	1.0	0.12041666666666667	0.12041666666666667	0.79775	163.0	139.0	698.0	
13000	.01	b	0.0	0.32954545454545453	0.5963431786216596	1.0	1.0	1.0	0.11538461538461539	0.11538461538461539	0.7570769230769231	157.0	132.0	711.0	
14000	.01	b	0.0	0.34552845528455284	0.5908469945355191	1.0	1.0	1.0	0.11264285714285714	0.11264285714285714	0.7227857142857143	145.0	123.0	732.0	
15000	.01	b	0.0	0.36607142857142855	0.5951742627345844	1.0	1.0	1.0	0.10886666666666667	0.10886666666666667	0.6980666666666666	142.0	112.0	746.0	
16000	.01	b	0.0	0.37610619469026546	0.5950797872340425	1.0	1.0	1.0	0.103125	0.103125	0.6708125	135.0	113.0	752.0	
17000	.01	b	0.0	0.38181818181818183	0.595364238410596	1.0	1.0	1.0	0.09911764705882353	0.09911764705882353	0.6395882352941177	135.0	110.0	755.0	
18000	.01	b	0.0	0.3737864077669903	0.5918635170603674	1.0	1.0	1.0	0.096	0.096	0.6048333333333333	135.0	103.0	762.0	
19000	.01	b	0.0	0.3956043956043956	0.6333333333333333	1.0	1.0	1.0	0.0948421052631579	0.0948421052631579	0.6402105263157895	129.0	91.0	780.0	
20000	.01	b	0.0	0.3611111111111111	0.6292993630573248	1.0	1.0	1.0	0.09285	0.09285	0.6131	125.0	90.0	785.0	
21000	.01	b	0.0	0.3630952380952381	0.6167929292929293	1.0	1.0	1.0	0.0909047619047619	0.0909047619047619	0.5943333333333334	124.0	84.0	792.0	
22000	.01	b	0.0	0.3618421052631579	0.6175373134328358	1.0	1.0	1.0	0.08786363636363637	0.08786363636363637	0.5673181818181818	120.0	76.0	804.0	
23000	.01	b	0.0	0.36764705882352944	0.6886559802712701	1.0	1.0	1.0	0.08517391304347827	0.08517391304347827	0.6302608695652174	121.0	68.0	811.0	
24000	.01	b	0.0	0.36666666666666664	0.6862864077669902	1.0	1.0	1.0	0.08254166666666667	0.08254166666666667	0.6067083333333333	116.0	60.0	824.0	
25000	.01	b	0.0	0.3673469387755102	0.6589285714285714	1.0	1.0	0.9988095238095238	0.08468	0.08468	0.60548	111.0	49.0	840.0	
26000	.01	b	0.0	0.30851063829787234	0.6785714285714286	1.0	1.0	1.0	0.08434615384615385	0.08434615384615385	0.6793461538461538	99.0	47.0	854.0	
27000	.01	b	0.0	0.2804878048780488	0.6786961583236322	1.0	1.0	1.0	0.08222222222222222	0.08222222222222222	0.6553703703703704	100.0	41.0	859.0	
28000	.01	b	0.0	0.2857142857142857	0.6713450292397661	1.0	1.0	1.0	0.08007142857142857	0.08007142857142857	0.67175	103.0	42.0	855.0	
29000	.01	b	0.0	0.29069767441860467	0.670547147846333	1.0	1.0	1.0	0.07748275862068965	0.07748275862068965	0.6486206896551724	98.0	43.0	859.0	
30000	.01	b	0.0	0.2638888888888889	0.6657207718501703	1.0	1.0	1.0	0.0761	0.0761	0.6329666666666667	83.0	36.0	881.0	
31000	.01	b	0.0	0.25757575757575757	0.6657239819004525	1.0	1.0	1.0	0.07403225806451613	0.07403225806451613	0.6125483870967742	83.0	33.0	884.0	
32000	.01	b	0.0	0.3	0.6513083048919226	1.0	1.0	1.0	0.07453125	0.07453125	0.59521875	91.0	30.0	879.0	
33000	.01	b	0.0	0.34	0.6420518602029313	1.0	1.0	1.0	0.07357575757575757	0.07357575757575757	0.5771818181818181	88.0	25.0	887.0	
34000	.01	b	0.0	0.34	0.6382978723404256	1.0	1.0	1.0	0.0718235294117647	0.0718235294117647	0.5671470588235294	82.0	25.0	893.0	
35000	.01	b	0.0	0.34	0.6283333333333333	1.0	1.0	1.0	0.07225714285714285	0.07225714285714285	0.5509428571428572	75.0	25.0	900.0	
36000	.01	b	0.0	0.32	0.6688888888888889	1.0	1.0	1.0	0.07055555555555555	0.07055555555555555	0.5439722222222222	75.0	25.0	900.0	
37000	.01	b	0.0	0.29545454545454547	0.66280353200883	1.0	1.0	1.0	0.06978378378378379	0.06978378378378379	0.5292702702702703	72.0	22.0	906.0	
38000	.01	b	0.0	0.2647058823529412	0.6546052631578947	1.0	1.0	1.0	0.06955263157894737	0.06955263157894737	0.519	71.0	17.0	912.0	
39000	.01	b	0.0	0.26666666666666666	0.6542669584245077	1.0	1.0	1.0	0.06792307692307692	0.06792307692307692	0.5056923076923077	71.0	15.0	914.0	
40000	.01	b	0.0	0.26666666666666666	0.6540983606557377	1.0	1.0	1.0	0.066375	0.066375	0.499375	70.0	15.0	915.0	
41000	.01	b	0.0	0.26666666666666666	0.6540983606557377	1.0	1.0	1.0	0.06475609756097561	0.06475609756097561	0.4871951219512195	70.0	15.0	915.0	
42000	.01	b	0.0	0.26666666666666666	0.6459016393442623	1.0	1.0	1.0	0.06371428571428571	0.06371428571428571	0.510547619047619	70.0	15.0	915.0	
43000	.01	b	0.0	0.2692307692307692	0.6468340611353712	1.0	1.0	1.0	0.06306976744186046	0.06306976744186046	0.49867441860465117	71.0	13.0	916.0	
44000	.01	b	0.0	0.2857142857142857	0.6477644492911668	1.0	1.0	1.0	0.06197727272727273	0.06197727272727273	0.4873409090909091	69.0	14.0	917.0	
45000	.01	b	0.0	0.34375	0.650384193194292	1.0	0.96875	1.0	0.06242222222222222	0.06242222222222222	0.48275555555555555	73.0	16.0	911.0	
46000	.01	b	0.0	0.35294117647058826	0.6341330425299891	1.0	1.0	1.0	0.06280434782608696	0.06280434782608696	0.4722608695652174	66.0	17.0	917.0	
47000	.01	b	0.0	0.36666666666666664	0.6298701298701299	1.0	1.0	1.0	0.06242553191489362	0.06242553191489362	0.4622127659574468	61.0	15.0	924.0	
48000	.01	b	0.0	0.36666666666666664	0.6295896328293736	1.0	1.0	1.0	0.06116666666666667	0.06116666666666667	0.45258333333333334	59.0	15.0	926.0	
49000	.01	b	0.0	0.35714285714285715	0.6293103448275862	1.0	1.0	1.0	0.060061224489795915	0.060061224489795915	0.4433469387755102	58.0	14.0	928.0	
50000	.01	b	0.0	0.34615384615384615	0.6290322580645161	1.0	1.0	1.0	0.05896	0.05896	0.43448	57.0	13.0	930.0	
51000	.01	b	0.0	0.3333333333333333	0.617237687366167	1.0	1.0	0.9994646680942184	0.0596078431372549	0.0596078431372549	0.42596078431372547	54.0	12.0	934.0	
52000	.01	b	0.0	0.3333333333333333	0.6168274383708467	1.0	1.0	1.0	0.058673076923076925	0.058673076923076925	0.4177692307692308	55.0	12.0	933.0	
53000	.01	b	0.0	0.3333333333333333	0.6164163090128756	1.0	1.0	1.0	0.05764150943396226	0.05764150943396226	0.40988679245283016	56.0	12.0	932.0	
54000	.01	b	0.0	0.3333333333333333	0.6150963597430407	1.0	1.0	1.0	0.05677777777777778	0.05677777777777778	0.4022962962962963	54.0	12.0	934.0	
55000	.01	b	0.0	0.3333333333333333	0.6143162393162394	1.0	1.0	1.0	0.0558	0.0558	0.39498181818181816	52.0	12.0	936.0	
56000	.01	b	0.0	0.3181818181818182	0.7193169690501601	1.0	1.0	1.0	0.055660714285714286	0.055660714285714286	0.4246607142857143	52.0	11.0	937.0	
57000	.01	b	0.0	0.3181818181818182	0.7187833511205977	1.0	1.0	1.0	0.05470175438596491	0.05470175438596491	0.41740350877192983	52.0	11.0	937.0	
58000	.01	b	0.0	0.3181818181818182	0.7193169690501601	1.0	1.0	1.0	0.054	0.054	0.4111034482758621	52.0	11.0	937.0	
59000	.01	b	0.0	0.3181818181818182	0.7193169690501601	1.0	1.0	1.0	0.05308474576271186	0.05308474576271186	0.404135593220339	52.0	11.0	937.0	
60000	.01	b	0.0	0.3181818181818182	0.7187833511205977	1.0	1.0	1.0	0.052316666666666664	0.052316666666666664	0.3974	52.0	11.0	937.0	
61000	.01	b	0.0	0.3181818181818182	0.7187833511205977	1.0	1.0	1.0	0.051491803278688526	0.051491803278688526	0.39088524590163937	52.0	11.0	937.0	
62000	.01	b	0.0	0.3	0.7178533475026567	1.0	1.0	1.0	0.050741935483870966	0.050741935483870966	0.3845806451612903	49.0	10.0	941.0	
63000	.01	b	0.0	0.3	0.7146652497343252	1.0	1.0	1.0	0.05046031746031746	0.05046031746031746	0.37863492063492066	49.0	10.0	941.0	
64000	.01	b	0.0	0.3	0.7116204690831557	1.0	1.0	0.9994669509594882	0.05021875	0.05021875	0.375359375	52.0	10.0	938.0	
65000	.01	b	0.0	0.3333333333333333	0.6884368308351178	1.0	1.0	0.9994646680942184	0.05170769230769231	0.05170769230769231	0.3695846153846154	57.0	9.0	934.0	
66000	.01	b	0.0	0.3333333333333333	0.6846895074946466	1.0	1.0	1.0	0.051393939393939395	0.051393939393939395	0.36398484848484847	57.0	9.0	934.0	
67000	.01	b	0.0	0.3333333333333333	0.6775053304904051	1.0	1.0	1.0	0.05116417910447761	0.05116417910447761	0.35855223880597015	53.0	9.0	938.0	
68000	.01	b	0.0	0.3333333333333333	0.6785714285714286	1.0	1.0	1.0	0.05051470588235294	0.05051470588235294	0.3532794117647059	53.0	9.0	938.0	
69000	.01	b	0.0	0.3333333333333333	0.6786850477200425	1.0	1.0	1.0	0.04991304347826087	0.04991304347826087	0.3481594202898551	48.0	9.0	943.0	
70000	.01	b	0.0	0.3333333333333333	0.6686108165429481	1.0	1.0	1.0	0.05022857142857143	0.05022857142857143	0.34318571428571426	48.0	9.0	943.0	
71000	.01	b	0.0	0.2857142857142857	0.7463002114164905	1.0	1.0	1.0	0.050323943661971834	0.050323943661971834	0.36940845070422534	47.0	7.0	946.0	
72000	.01	b	0.0	0.3125	0.7552966101694916	1.0	1.0	1.0	0.05023611111111111	0.05023611111111111	0.37175	48.0	8.0	944.0	
73000	.01	b	0.0	0.3125	0.7552966101694916	1.0	1.0	1.0	0.04954794520547945	0.04954794520547945	0.3666575342465753	48.0	8.0	944.0	
74000	.01	b	0.0	0.3125	0.7552966101694916	1.0	1.0	1.0	0.04887837837837838	0.04887837837837838	0.3617027027027027	48.0	8.0	944.0	
75000	.01	b	0.0	0.2857142857142857	0.7457805907172996	1.0	1.0	1.0	0.04876	0.04876	0.35688	45.0	7.0	948.0	
76000	.01	b	0.0	0.2857142857142857	0.742392444910808	1.0	1.0	1.0	0.04843421052631579	0.04843421052631579	0.35218421052631577	40.0	7.0	953.0	
77000	.01	b	0.0	0.2857142857142857	0.742392444910808	1.0	1.0	1.0	0.047857142857142855	0.047857142857142855	0.3476103896103896	40.0	7.0	953.0	
78000	.01	b	0.0	0.2857142857142857	0.7418848167539267	1.0	1.0	1.0	0.04726923076923077	0.04726923076923077	0.34315384615384614	38.0	7.0	955.0	
79000	.01	b	0.0	0.2857142857142857	0.7418848167539267	1.0	1.0	1.0	0.04667088607594937	0.04667088607594937	0.3388101265822785	38.0	7.0	955.0	
80000	.01	b	0.0	0.2857142857142857	0.7418848167539267	1.0	1.0	1.0	0.0460875	0.0460875	0.334575	38.0	7.0	955.0	
81000	.01	b	0.0	0.2857142857142857	0.7418848167539267	1.0	1.0	1.0	0.04551851851851852	0.04551851851851852	0.33044444444444443	38.0	7.0	955.0	
82000	.01	b	0.0	0.2857142857142857	0.7418848167539267	1.0	1.0	1.0	0.04496341463414634	0.04496341463414634	0.3264146341463415	38.0	7.0	955.0	
83000	.01	b	0.0	0.2857142857142857	0.7418848167539267	1.0	1.0	1.0	0.04442168674698795	0.04442168674698795	0.3224819277108434	38.0	7.0	955.0	
84000	.01	b	0.0	0.2857142857142857	0.7416317991631799	1.0	1.0	1.0	0.04395238095238095	0.04395238095238095	0.3186428571428571	37.0	7.0	956.0	
85000	.01	b	0.0	0.3125	0.715553235908142	1.0	1.0	1.0	0.04495294117647059	0.04495294117647059	0.3195882352941177	34.0	8.0	958.0	
86000	.01	b	0.0	0.3125	0.7122002085505735	1.0	1.0	1.0	0.0446046511627907	0.0446046511627907	0.3158720930232558	33.0	8.0	959.0	
87000	.01	b	0.0	0.14285714285714285	0.7604166666666666	1.0	1.0	1.0	0.04475862068965517	0.04475862068965517	0.3346551724137931	33.0	7.0	960.0	
88000	.01	b	0.0	0.14285714285714285	0.7811518324607329	1.0	1.0	0.9989528795811519	0.04572727272727273	0.04572727272727273	0.36151136363636366	38.0	7.0	955.0	
89000	.01	b	0.0	0.2222222222222222	0.7646443514644351	1.0	1.0	1.0	0.04596629213483146	0.04596629213483146	0.377685393258427	35.0	9.0	956.0	
90000	.01	b	0.0	0.2222222222222222	0.7567991631799164	1.0	1.0	1.0	0.04551111111111111	0.04551111111111111	0.37983333333333336	35.0	9.0	956.0	
91000	.01	b	0.0	0.2222222222222222	0.7567991631799164	1.0	1.0	1.0	0.04502197802197802	0.04502197802197802	0.37565934065934065	35.0	9.0	956.0	
92000	.01	b	0.0	0.2222222222222222	0.7547071129707112	1.0	1.0	1.0	0.044608695652173916	0.044608695652173916	0.37175	35.0	9.0	956.0	
93000	.01	b	0.0	0.22727272727272727	0.7285115303983228	1.0	1.0	1.0	0.04519354838709677	0.04519354838709677	0.383	35.0	11.0	954.0	
94000	.01	b	0.0	0.22727272727272727	0.7216981132075472	1.0	1.0	1.0	0.04521276595744681	0.04521276595744681	0.37892553191489364	35.0	11.0	954.0	
95000	.01	b	0.0	0.22727272727272727	0.7216981132075472	1.0	1.0	1.0	0.04473684210526316	0.04473684210526316	0.3749368421052632	35.0	11.0	954.0	
96000	.01	b	0.0	0.22727272727272727	0.7211740041928721	1.0	1.0	1.0	0.04428125	0.04428125	0.37103125	35.0	11.0	954.0	
97000	.01	b	0.0	0.22727272727272727	0.7120418848167539	1.0	1.0	1.0	0.0441340206185567	0.0441340206185567	0.3672061855670103	34.0	11.0	955.0	
98000	.01	b	0.0	0.22727272727272727	0.7064989517819706	1.0	1.0	1.0	0.04383673469387755	0.04383673469387755	0.3634591836734694	35.0	11.0	954.0	
99000	.01	b	0.0	0.22727272727272727	0.7044025157232704	1.0	1.0	1.0	0.043515151515151514	0.043515151515151514	0.35978787878787877	35.0	11.0	954.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, .1, 1, true, r, .01]
0	.1	r	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.1	r	0.0129308251706647	0.4992450390792538	0.500305695363518	0.9870691748291089	0.9850754838785115	0.870296682650774	0.165	0.165	0.492	331.0	350.0	319.0	
2000	.1	r	0.01700406766761946	0.4974929508096047	0.5003854745944231	0.982995932331297	0.9871308850083068	0.8683942488415212	0.1715	0.1715	0.499	325.0	348.0	327.0	
3000	.1	r	0.006989024126887946	0.49640418203125214	0.49951440564656785	0.9930109758710688	0.9868475728576904	0.8550599324621487	0.16	0.16	0.47733333333333333	314.0	337.0	349.0	
4000	.1	r	0.007007342741215522	0.49572819719290834	0.499423129016361	0.9929926572562883	0.9861322807542322	0.8411834699347985	0.15375	0.15375	0.42075	320.0	341.0	339.0	
5000	.1	r	0.011089673187029834	0.4956145853865198	0.49920454645776674	0.9889103268101554	0.9910900859098043	0.8560986817690389	0.1618	0.1618	0.4126	325.0	348.0	327.0	
6000	.1	r	0.010673615161222776	0.49618999596337277	0.49874208269191916	0.9893263848356478	0.9890922345756171	0.8912854490954717	0.162	0.162	0.37466666666666665	328.0	355.0	317.0	
7000	.1	r	0.009720667379730328	0.49553441055598785	0.4981508641929125	0.9902793326167276	0.9904941237652853	0.8906653722836755	0.15742857142857142	0.15742857142857142	0.378	333.0	361.0	306.0	
8000	.1	r	0.009264252187079812	0.4971457665024979	0.49748221935742315	0.9907357478089377	0.9888923217362974	0.9248080434245124	0.155625	0.155625	0.339375	338.0	370.0	292.0	
9000	.1	r	0.005854984485931189	0.4961294456545906	0.4975537712701803	0.9941450155097508	0.9944642290748137	0.8820878015005136	0.15333333333333332	0.15333333333333332	0.33411111111111114	339.0	367.0	294.0	
10000	.1	r	0.012270672440933042	0.49523136002003465	0.49629701299382223	0.9877293275544272	0.9928887795005631	0.8891341759891982	0.1468	0.1468	0.3438	350.0	362.0	288.0	
