% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .01, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%basevig = [.01, .05, .1]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	basevig	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .01, true, .334, .333, .001, 25, 0, 1, true, r, .01]
40000	.1	r	0.013454118424204927	0.488406666666651	0.4975164155883571	0.9865458815588444	0.9843706114770843	0.7974514731652298	0.192	0.192	0.66	423.0	532.0	45.0	
41000	.1	r	0.010235729905597495	0.4864858375535812	0.49609623912673323	0.9897642700771071	0.9860342846051441	0.7655894381880468	0.195	0.195	0.915	424.0	532.0	44.0	
42000	.1	r	0.014582593617391547	0.48635039878529684	0.4973142958549175	0.9854174063648898	0.9877797121289547	0.7718332885224253	0.174	0.174	0.589	422.0	534.0	44.0	
43000	.1	r	0.009777219904600088	0.4863472816306525	0.49636089369460423	0.9902227800778294	0.9928510694864099	0.7671882600421144	0.134	0.134	0.44	434.0	532.0	34.0	
44000	.1	r	0.0077704906481156355	0.48797614418796303	0.4963053140164946	0.9922295093337057	0.9890422296684088	0.766129893756201	0.14	0.14	0.263	433.0	535.0	32.0	
45000	.1	r	0.012098160678867329	0.48773348073631867	0.496843318347106	0.9879018393021263	0.9882843393940082	0.7390218092069036	0.165	0.165	0.552	422.0	548.0	30.0	
46000	.1	r	0.0076162579589153425	0.48833152406887925	0.4963576750158915	0.9923837420212814	0.9915864914234392	0.8082306827403378	0.16	0.16	0.325	414.0	560.0	26.0	
47000	.1	r	0.01410395671897663	0.48883136291820034	0.4973138339062796	0.9858960432614926	0.9846670952604039	0.7969791896600338	0.163	0.163	0.283	429.0	551.0	20.0	
48000	.1	r	0.01756340233025927	0.4866105202702914	0.4975561369351915	0.9824365976501636	0.9801185268911607	0.7932149007226925	0.196	0.196	0.949	437.0	543.0	20.0	
49000	.1	r	0.015464666769303699	0.487219557393675	0.502367695304701	0.9845353332104398	0.989062425609707	0.8034204597033281	0.181	0.181	0.63	430.0	549.0	21.0	
50000	.1	r	0.015807863786510435	0.4852754406867709	0.5015071994547293	0.9841921361931862	0.9883532723737734	0.7775620105651061	0.151	0.151	0.959	439.0	538.0	23.0	
51000	.1	r	0.010635533377677813	0.48587015833347513	0.5012540579087866	0.9893644666009427	0.9901481785871087	0.7997841892610885	0.166	0.166	0.532	427.0	549.0	24.0	
52000	.1	r	0.012306109284674425	0.4848905183854966	0.4967965686688415	0.9876938906924871	0.9905024083780462	0.7188007059915527	0.146	0.146	0.675	406.0	568.0	26.0	
53000	.1	r	0.009837583181726584	0.48548591143659664	0.4941768278952935	0.9901624167951085	0.9869910579318198	0.7688839654558214	0.156	0.156	0.38	408.0	567.0	25.0	
54000	.1	r	0.013275514999761196	0.4856921431104283	0.4932524645674054	0.986724484976773	0.9875214090010908	0.7593404347538099	0.138	0.138	0.749	412.0	570.0	18.0	
55000	.1	r	0.015897522992774395	0.4880396636034456	0.493136396094951	0.9841024769838032	0.9855027995184403	0.756421899166115	0.196	0.196	0.188	418.0	564.0	18.0	
56000	.1	r	0.009060521215464764	0.48677527268817855	0.49420892793149246	0.990939478760858	0.9922309015555922	0.7619293274030822	0.148	0.148	0.99	418.0	564.0	18.0	
57000	.1	r	0.010886577561431653	0.48614562200509587	0.49194431312185993	0.9891134224148175	0.9849888914331416	0.7688829077090855	0.141	0.141	0.446	424.0	557.0	19.0	
58000	.1	r	0.018250737662109735	0.48733096610277504	0.4912097462095533	0.9817492623147349	0.9793643280650088	0.8189670484962233	0.204	0.204	0.357	446.0	535.0	19.0	
59000	.1	r	0.01396550193874244	0.486613116730322	0.4907213987767507	0.9860344980376059	0.9849906857656755	0.7977755265974441	0.172	0.172	0.629	444.0	538.0	18.0	
60000	.1	r	0.013374982063487976	0.48664086665784567	0.48382566757552836	0.9866250179131612	0.9866384965831069	0.8296838016616163	0.177	0.177	0.568	457.0	526.0	17.0	
61000	.1	r	0.007241843321055242	0.4872718137300254	0.48621101779685627	0.9927581566547875	0.9910335520034241	0.7896951772626624	0.141	0.141	0.447	452.0	527.0	21.0	
62000	.1	r	0.016581459383906077	0.4879337745807415	0.4863464111051482	0.9834185405913155	0.9874790273700244	0.759941659132434	0.152	0.152	0.45	450.0	532.0	18.0	
63000	.1	r	0.01321399598715429	0.48687111975957825	0.4910499886993647	0.9867860039870003	0.9849293219625903	0.7573780277196613	0.176	0.176	0.74	439.0	547.0	14.0	
64000	.1	r	0.007650859910410668	0.4853487595351927	0.49140713155650756	0.99234914006304	0.9895878153906311	0.7689246818166006	0.121	0.121	0.796	434.0	552.0	14.0	
65000	.1	r	0.00662539253163643	0.48719680091872714	0.49313329770268644	0.99337460744169	0.9908259145534877	0.7159975829194669	0.129	0.129	0.141	439.0	547.0	14.0	
66000	.1	r	0.00656866451981779	0.48426720198002954	0.4901633052375702	0.9934313354527048	0.9919914799439393	0.7636401692393974	0.127	0.127	0.654	434.0	554.0	12.0	
67000	.1	r	0.016396587712051568	0.48446967559387083	0.49452576924762065	0.9836034122597586	0.9839558241045251	0.7030467063168376	0.148	0.148	0.499	429.0	560.0	11.0	
68000	.1	r	0.006733316383619039	0.4830215951474938	0.5052764932255157	0.9932666835876233	0.9944840658239786	0.7779697428379515	0.114	0.114	0.526	425.0	565.0	10.0	
69000	.1	r	0.008552734857296447	0.4841804566331192	0.505862770250573	0.9914472651132149	0.9947828406333895	0.7761812341900923	0.074	0.074	0.513	421.0	570.0	9.0	
70000	.1	r	0.01958030593152893	0.4837812000002846	0.5065956165318948	0.980419694039187	0.9821540596153294	0.791329658074905	0.167	0.167	0.756	432.0	560.0	8.0	
71000	.1	r	0.008826926377872604	0.482061981775855	0.5069319561648578	0.9911730735916708	0.9874804139947809	0.8383246145942154	0.194	0.194	0.952	418.0	572.0	10.0	
72000	.1	r	0.014145721871454112	0.48480391196218864	0.5115869712353268	0.9858542780973564	0.9862249730137266	0.7759146095080254	0.211	0.211	0.685	412.0	578.0	10.0	
73000	.1	r	0.008372973758175577	0.4850338962785092	0.5068318360911191	0.9916270262095834	0.9910163117569059	0.788357812822175	0.182	0.182	0.338	403.0	590.0	7.0	
74000	.1	r	0.012965918387704532	0.4841294530294014	0.5046379251708396	0.9870340815803299	0.9889885194219642	0.7646090487207955	0.189	0.189	0.664	411.0	583.0	6.0	
75000	.1	r	0.018034406183066495	0.4844712609146591	0.5039753644321482	0.9819655937845004	0.9893151888280431	0.744440770237241	0.182	0.182	0.38	411.0	582.0	7.0	
76000	.1	r	0.013265034108977624	0.4821592889970638	0.5153986646236572	0.9867349658590391	0.989538810175567	0.7799844307485697	0.158	0.158	1.008	422.0	571.0	7.0	
77000	.1	r	0.011223031636148075	0.48320661687600314	0.4941499879409035	0.9887769683315176	0.986253555875715	0.7886914077969426	0.165	0.165	0.504	424.0	572.0	4.0	
78000	.1	r	0.01649019474548267	0.4820871193748153	0.4999999999999738	0.9835098052233402	0.9878623972166071	0.78420756792302	0.187	0.187	0.572	445.0	553.0	2.0	
79000	.1	r	0.007195347827183844	0.48445899572432405	0.4999999999999738	0.9928046521409828	0.993212403466875	0.8633469019620761	0.142	0.142	0.336	440.0	558.0	2.0	
80000	.1	r	0.007464550739848119	0.48477344485399615	0.4999999999999738	0.9925354492269588	0.9916012348369355	0.8040426639601913	0.136	0.136	0.675	428.0	570.0	2.0	
81000	.1	r	0.010078669190486455	0.484083536161555	0.4999999999999738	0.9899213307760042	0.9926518807596202	0.8170230123727696	0.166	0.166	0.797	432.0	566.0	2.0	
82000	.1	r	0.011372223724805907	0.48409196672704985	0.4999999999999738	0.9886277762418894	0.9877442264924982	0.8981507004687204	0.144	0.144	0.393	439.0	559.0	2.0	
83000	.1	r	0.010088427014297104	0.48565852994120756	0.4999999999999738	0.9899115729507205	0.9888067384688635	0.8239458068119236	0.149	0.149	0.368	422.0	576.0	2.0	
84000	.1	r	0.01172431737412137	0.488179143227031	0.4999999999999738	0.9882756825907618	0.9894342425772472	0.9199660305158335	0.142	0.142	0.14	425.0	573.0	2.0	
85000	.1	r	0.012872900585480266	0.4858210145530704	0.4999999999999738	0.9871270993787995	0.9866463104908912	0.7547371395306115	0.165	0.165	0.706	423.0	575.0	2.0	
86000	.1	r	0.009409397804572499	0.48467758988613635	0.4999999999999738	0.9905906021575341	0.9900500027314119	0.6949587857612811	0.204	0.204	0.98	403.0	595.0	2.0	
87000	.1	r	0.014603753393570174	0.48259593494181	0.4999999999999738	0.9853962465678054	0.9872748052815467	0.7532883569147609	0.142	0.142	0.652	400.0	598.0	2.0	
88000	.1	r	0.016623461410686383	0.4841541188517936	0.4999999999999738	0.9833765385489824	0.9886596145983274	0.8637975731645264	0.119	0.119	0.218	388.0	610.0	2.0	
89000	.1	r	0.016635560162123763	0.48634361988407226	0.49999999999994776	0.9833644397956528	0.9832433078344326	0.8051177519824784	0.233	0.233	0.591	374.0	625.0	1.0	
90000	.1	r	0.012963373868878891	0.48625297415033697	0.49999999999994776	0.9870366260880956	0.9894234217193498	0.850330777803221	0.165	0.165	0.461	370.0	629.0	1.0	
91000	.1	r	0.006091692457952828	0.4858159012606631	0.49999999999994776	0.9939083074982524	0.9907621377959951	0.8676386125921475	0.14	0.14	0.766	368.0	631.0	1.0	
92000	.1	r	0.012658316369637282	0.4806404019032029	0.49999999999994776	0.9873416835853104	0.98348417708217	0.8698232061226782	0.222	0.222	1.958	362.0	637.0	1.0	
93000	.1	r	0.012584354691215528	0.4793085227687842	0.49999999999994776	0.9874156452645279	0.9889434050615402	0.9498175459970529	0.167	0.167	1.105	371.0	628.0	1.0	
94000	.1	r	0.0071101156036389775	0.48098457070950545	0.49999999999994776	0.9928898843507942	0.9888350207876094	0.9640058902192997	0.149	0.149	0.274	364.0	635.0	1.0	
95000	.1	r	0.016312367481353212	0.47963267960564754	0.49999999999994776	0.9836876324739001	0.9882100967950379	0.8649967658711263	0.154	0.154	0.887	375.0	624.0	1.0	
96000	.1	r	0.01670731775229888	0.4796414071546129	0.49999999999994776	0.9832926822013361	0.9863223489827332	0.9939800166186025	0.155	0.155	0.699	365.0	634.0	1.0	
97000	.1	r	0.005973342483739207	0.4815719408523512	0.49999999999994776	0.9940266574675646	0.9918787821612601	0.858621244401082	0.139	0.139	0.375	351.0	648.0	1.0	
98000	.1	r	0.017326546819623916	0.47982519790442135	0.49999999999994776	0.9826734531296449	0.9852127068737315	0.849726413528504	0.175	0.175	0.958	340.0	659.0	1.0	
99000	.1	r	0.01331251489363106	0.4829812771342066	0.49999999999994776	0.9866874850552357	0.9906577675845496	0.9250116154844219	0.128	0.128	0.148	340.0	659.0	1.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .1, true, .334, .333, .001, 25, 0, 1, true, n, .01]
0	.1	n	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	334.0	333.0	333.0	
1000	.1	n	0.04342841417428439	0.5001104151184728	0.5008571763646665	0.9565715858257033	0.960000536236426	0.5491663477453139	0.17	0.17	0.404	345.0	340.0	315.0	
2000	.1	n	0.023607818517566305	0.4966165306704241	0.4999324327834351	0.9763921814824137	0.9740349285058235	0.5987609690848195	0.144	0.144	1.025	341.0	356.0	303.0	
3000	.1	n	0.020007027137347227	0.4958183056359315	0.4995179361371143	0.9799929728627155	0.978870069520234	0.5942743524660039	0.131	0.131	0.449	345.0	375.0	280.0	
4000	.1	n	0.03112532253590222	0.4934844488933253	0.49708218658229786	0.968874677464163	0.9725184469813772	0.6114527025819192	0.195	0.195	0.691	362.0	387.0	251.0	
5000	.1	n	0.024317333811791676	0.4934688736862185	0.497309936640435	0.9756826661882595	0.9725815172556372	0.6249728029935974	0.191	0.191	0.303	376.0	389.0	235.0	
6000	.1	n	0.026510157236152455	0.4904049147050801	0.49972650285090614	0.9734898427639227	0.9768582674837387	0.6477694638109577	0.167	0.167	0.466	387.0	402.0	211.0	
7000	.1	n	0.024995346969046445	0.4906208964243779	0.49993287019135046	0.975004653031006	0.9758417524637489	0.6480615247447291	0.168	0.168	0.556	401.0	403.0	196.0	
8000	.1	n	0.02819268793230302	0.4919111355385078	0.5003784456462788	0.971807312067723	0.9773797752376426	0.671543929261327	0.154	0.154	0.362	417.0	404.0	179.0	
9000	.1	n	0.02404837654718855	0.49209853409385984	0.49844484467751704	0.9759516234528569	0.9786167226464877	0.6900731284916825	0.15	0.15	0.458	439.0	392.0	169.0	
10000	.1	n	0.026100033038504764	0.4922158166336451	0.49830662296600975	0.9738999669615361	0.970766656844238	0.6664856959889742	0.182	0.182	0.57	446.0	393.0	161.0	
11000	.1	n	0.01995959634632265	0.49308820369851675	0.4959974692748279	0.9800404036536592	0.9804819099151854	0.6524600262799913	0.147	0.147	0.487	446.0	387.0	167.0	
12000	.1	n	0.025073000787966527	0.49411318917397	0.49290760761144303	0.9749269992120486	0.9748651468615855	0.6737336543295606	0.162	0.162	0.5	450.0	391.0	159.0	
13000	.1	n	0.021931684193929008	0.49293303172626274	0.49358306628843	0.9780683158060915	0.9760923507848638	0.675959663271625	0.184	0.184	0.364	445.0	398.0	157.0	
14000	.1	n	0.02720617224102066	0.4912559692248166	0.4978287409304663	0.9727938277590212	0.976515002217329	0.6803252302356326	0.189	0.189	0.628	456.0	395.0	149.0	
15000	.1	n	0.02029251575929303	0.4902897682037789	0.4961943965948857	0.9797074842407462	0.9820171714351357	0.6849533399312888	0.124	0.124	0.558	463.0	398.0	139.0	
16000	.1	n	0.02315247876264408	0.4900661631763405	0.4959150486721699	0.9768475212373835	0.9735903124269276	0.6913792278621519	0.192	0.192	0.679	455.0	409.0	136.0	
17000	.1	n	0.01795894522531558	0.490935570259274	0.4947104489984924	0.982041054774701	0.9788758877726622	0.6977235694622829	0.142	0.142	0.322	444.0	431.0	125.0	
18000	.1	n	0.02549879329320133	0.4873918035410212	0.49465995997293866	0.974501206706811	0.9762711081150598	0.705831781663943	0.17	0.17	0.892	460.0	427.0	113.0	
19000	.1	n	0.02335433658975296	0.4858275549214464	0.496374116676889	0.976645663410264	0.9758129994745831	0.7367196956801972	0.168	0.168	0.367	470.0	427.0	103.0	
20000	.1	n	0.022995310400200017	0.4850920388865034	0.49580098613143214	0.9770046895998056	0.9773715503499324	0.7036732565083677	0.147	0.147	0.427	482.0	422.0	96.0	
21000	.1	n	0.022049963358168077	0.48218705227198005	0.49312150188796644	0.9779500366418388	0.9798811362143331	0.7338679426083513	0.161	0.161	1.061	490.0	410.0	100.0	
22000	.1	n	0.021990541970680746	0.48149104089649486	0.4930039301939264	0.9780094580293224	0.9827801392483315	0.7527977219293941	0.134	0.134	0.6	495.0	405.0	100.0	
23000	.1	n	0.018740204413604078	0.480606741747599	0.497168425809526	0.9812597955863925	0.9816705150767115	0.7442978213412156	0.167	0.167	0.482	506.0	388.0	106.0	
24000	.1	n	0.024786960126221603	0.4806982931520975	0.49725787490437434	0.9752130398737823	0.9777976715862141	0.719332521412909	0.161	0.161	0.906	527.0	371.0	102.0	
25000	.1	n	0.023564375245780422	0.47799516811905146	0.49485992107438376	0.9764356247542652	0.9794211936840784	0.7373804818908082	0.144	0.144	0.775	526.0	377.0	97.0	
26000	.1	n	0.02925531655161927	0.4777603284826604	0.49764814313439065	0.9707446834484739	0.9773745406670338	0.7317987739637193	0.19	0.19	0.416	548.0	365.0	87.0	
27000	.1	n	0.021358988927310293	0.4775331674137986	0.49437258114359633	0.978641011072762	0.9813837183467395	0.7664554395259847	0.129	0.129	0.278	541.0	375.0	84.0	
28000	.1	n	0.01963436263016158	0.4780401674381902	0.49550398907525706	0.9803656373699062	0.985789901069106	0.7637499458186476	0.131	0.131	0.105	547.0	377.0	76.0	
29000	.1	n	0.021634347364036823	0.47875101767067835	0.49575946448157754	0.9783656526359844	0.9799358502975991	0.73808751507708	0.145	0.145	0.825	556.0	372.0	72.0	
30000	.1	n	0.024482431316374783	0.4808555592173119	0.4975859558265912	0.9755175686836919	0.9777462683788997	0.7873834752614415	0.154	0.154	0.176	574.0	362.0	64.0	
31000	.1	n	0.022461210509092153	0.4837167769053004	0.495865672983908	0.9775387894909755	0.9781792231266656	0.7798621559505655	0.192	0.192	0.282	570.0	362.0	68.0	
32000	.1	n	0.021113267913837608	0.4844449113131611	0.49941122566503643	0.9788867320862572	0.980152920998618	0.7500598431327041	0.203	0.203	0.267	581.0	353.0	66.0	
33000	.1	n	0.02455740864776561	0.4876518098954422	0.4973083582919769	0.9754425913523707	0.9736421307642656	0.7532614395304557	0.142	0.142	0.145	584.0	355.0	61.0	
34000	.1	n	0.022250555909377044	0.4881042866932179	0.4972916433934383	0.9777494440907337	0.9810660753956678	0.751773769661583	0.106	0.106	0.051	586.0	355.0	59.0	
35000	.1	n	0.025884835832090048	0.49033824574071455	0.4983340127251096	0.974115164167938	0.9764017031066288	0.7170834175761439	0.219	0.219	0.225	585.0	347.0	68.0	
36000	.1	n	0.025501146604072124	0.48679422871420336	0.49589800409109164	0.9744988533960016	0.974200240378654	0.7176105931249773	0.182	0.182	0.505	589.0	353.0	58.0	
37000	.1	n	0.028114278031228616	0.48745247113796425	0.49298995848164034	0.9718857219688185	0.9731365537040226	0.7062939801993572	0.205	0.205	0.234	580.0	370.0	50.0	
38000	.1	n	0.019145202861214742	0.4879703014103912	0.4919301838783105	0.980854797138768	0.9812188333690725	0.7501376271070072	0.113	0.113	0.097	594.0	361.0	45.0	
39000	.1	n	0.01882171809568857	0.4882698349326234	0.4919093285216772	0.9811782819043032	0.9835690114917234	0.7660698450017054	0.115	0.115	0.205	604.0	353.0	43.0	
40000	.1	n	0.019538864111544978	0.4867476700086017	0.49473042866566735	0.9804611358884333	0.9808643051092466	0.7565887549601934	0.148	0.148	0.342	606.0	356.0	38.0	
41000	.1	n	0.024185938212131913	0.488371793992662	0.4955845001980738	0.9758140617877921	0.9731023115936476	0.7431268711627111	0.21	0.21	0.196	595.0	364.0	41.0	
42000	.1	n	0.024114757608238068	0.4894541698082196	0.5023458856862267	0.9758852423916184	0.9786482261386528	0.7665576235964491	0.201	0.201	0.216	595.0	371.0	34.0	
43000	.1	n	0.022141964373358584	0.48882178911640384	0.4994908643630365	0.9778580356264419	0.976915649993376	0.7614752286920201	0.178	0.178	0.236	593.0	372.0	35.0	
44000	.1	n	0.025195420392485565	0.48830571720397764	0.4982953147154218	0.9748045796072323	0.9710242344941724	0.7814155405228023	0.179	0.179	0.501	597.0	369.0	34.0	
45000	.1	n	0.02057882989274639	0.4871276929916397	0.4990567500671552	0.9794211701069698	0.9781838631584426	0.7774271851350057	0.141	0.141	0.232	591.0	373.0	36.0	
46000	.1	n	0.021523101485395213	0.4879165031216246	0.499938116744396	0.978476898514261	0.9789731200644105	0.7707268346849268	0.17	0.17	0.261	598.0	366.0	36.0	
47000	.1	n	0.02553805725623737	0.4840634181327312	0.49511803333762777	0.9744619427433748	0.9767445385380398	0.7516037435200972	0.16	0.16	0.365	602.0	367.0	31.0	
48000	.1	n	0.027291344683655898	0.48340241634883296	0.496328660761467	0.9727086553159808	0.9717330374742991	0.7874390925896387	0.221	0.221	0.634	599.0	371.0	30.0	
49000	.1	n	0.023662030670654786	0.48447529952048224	0.49402828975583696	0.9763379693289544	0.9747563179226381	0.7885738451025311	0.192	0.192	0.23	610.0	363.0	27.0	
50000	.1	n	0.023919265695192978	0.48486573144593687	0.49628139194263754	0.976080734304467	0.9778253297652778	0.7799735325102968	0.183	0.183	0.329	618.0	353.0	29.0	
51000	.1	n	0.02442488259868719	0.4854681790066901	0.489448828194854	0.9755751174009591	0.9726928024344634	0.7999725881935787	0.156	0.156	0.419	617.0	357.0	26.0	
52000	.1	n	0.019948473363657366	0.4830931567540105	0.4908747648267857	0.9800515266358961	0.9799512446681852	0.7752542941810602	0.17	0.17	0.692	620.0	354.0	26.0	
53000	.1	n	0.020694996497695337	0.48104542135543094	0.4909266661024245	0.9793050035018325	0.9808526012556215	0.7901005557453211	0.145	0.145	0.667	612.0	366.0	22.0	
54000	.1	n	0.020633042143684003	0.4819648985819273	0.49151016236989226	0.9793669578558316	0.978445949847905	0.7944545548402436	0.177	0.177	0.227	605.0	374.0	21.0	
55000	.1	n	0.018329527168785966	0.48325058437662416	0.5048886682464557	0.9816704728306452	0.9786424606907097	0.8092176489463562	0.132	0.132	0.261	600.0	381.0	19.0	
56000	.1	n	0.020498692015623682	0.48573442592627414	0.5005139944118947	0.9795013079838789	0.9779230878379244	0.7872368471011764	0.174	0.174	0.283	610.0	374.0	16.0	
57000	.1	n	0.020719018659629804	0.48561053869532833	0.5000381048814831	0.9792809813399482	0.9792727624990836	0.7969732104432601	0.184	0.184	0.438	607.0	378.0	15.0	
58000	.1	n	0.026578824790775193	0.48392955495703893	0.499847818241977	0.9734211752088439	0.9827156245817181	0.8107606139406843	0.157	0.157	0.706	617.0	370.0	13.0	
59000	.1	n	0.0189470776126142	0.4833575717262315	0.5051330620732902	0.9810529223869637	0.9727512955561888	0.8009642551687233	0.134	0.134	0.358	601.0	386.0	13.0	
60000	.1	n	0.01844956466532426	0.48600659232933136	0.4787267265679699	0.9815504353341996	0.9825016813015921	0.8160447890425073	0.136	0.136	0.234	604.0	386.0	10.0	
61000	.1	n	0.022275446847152557	0.4880623579055368	0.4964446526131334	0.9777245531523377	0.9805193497571865	0.8250582770840637	0.157	0.157	0.193	613.0	379.0	8.0	
62000	.1	n	0.02451525200359614	0.4875198530762621	0.4965157541476323	0.9754847479958995	0.975010784393602	0.7985331556233556	0.194	0.194	0.282	594.0	394.0	12.0	
63000	.1	n	0.020834885454996045	0.4894692241738684	0.4961990045246898	0.9791651145445189	0.9809995354948055	0.8044108082688964	0.173	0.173	0.226	606.0	383.0	11.0	
64000	.1	n	0.023803286155172826	0.4896608943908203	0.49399224947280196	0.9761967138443572	0.9771261752091518	0.8512142913241836	0.143	0.143	0.287	615.0	376.0	9.0	
65000	.1	n	0.024682801708571338	0.49088953856289735	0.49194449402433577	0.9753171982909408	0.9769106564290593	0.8199274307245139	0.195	0.195	0.305	624.0	363.0	13.0	
66000	.1	n	0.029424356599765646	0.4852284145182037	0.5048345571258548	0.9705756433997731	0.97426046742277	0.7967865153881358	0.209	0.209	0.876	621.0	365.0	14.0	
67000	.1	n	0.02563575928613741	0.4881528743775695	0.5027872720105793	0.9743642407134171	0.980026968079812	0.8229921885886311	0.157	0.157	0.186	629.0	361.0	10.0	
68000	.1	n	0.023650597648974415	0.4896915273933677	0.5014967813758238	0.976349402350603	0.9758045665926806	0.8155205390432892	0.178	0.178	0.193	647.0	340.0	13.0	
69000	.1	n	0.028083267086905457	0.48834019162400166	0.5006425190187754	0.9719167329126078	0.9710938818376336	0.7743537952494132	0.206	0.206	0.347	642.0	342.0	16.0	
70000	.1	n	0.02238109651706457	0.48913544128183883	0.49324588995939	0.9776189034823721	0.9807837099089697	0.7473454971599088	0.167	0.167	0.392	637.0	347.0	16.0	
71000	.1	n	0.019856300637384038	0.4879238679843162	0.4787060506987908	0.9801436993620072	0.9810301350292748	0.8448738755838668	0.123	0.123	0.362	633.0	355.0	12.0	
72000	.1	n	0.025423655556867684	0.4888790989900418	0.4832368696721549	0.9745763444425614	0.9767182644935147	0.7704690795058738	0.18	0.18	0.42	632.0	356.0	12.0	
73000	.1	n	0.02005137677762681	0.49083730642514833	0.5030569292047081	0.9799486232218123	0.9822870444724856	0.7857005683051801	0.163	0.163	0.14	636.0	354.0	10.0	
74000	.1	n	0.01626863334897627	0.4894426492779094	0.4991697167690734	0.9837313666503709	0.9840776880021567	0.7627088203175338	0.074	0.074	0.286	632.0	360.0	8.0	
75000	.1	n	0.016700309467947545	0.48886451959044086	0.49358781771007937	0.9832996905312938	0.980729922487464	0.7620543355924757	0.131	0.131	0.17	612.0	380.0	8.0	
76000	.1	n	0.026208037439642697	0.4869901975883915	0.49358781771007937	0.9737919625596166	0.9789308412260688	0.7911734294642836	0.186	0.186	0.531	623.0	369.0	8.0	
77000	.1	n	0.025250282239499038	0.4905203799717326	0.5117955395068876	0.9747497177597098	0.9775767503225441	0.7674442068322982	0.165	0.165	0.425	614.0	378.0	8.0	
78000	.1	n	0.0200897698123309	0.4902571801353949	0.5157273860091834	0.9799102301869199	0.9824204813152413	0.7937502003840654	0.135	0.135	0.326	615.0	379.0	6.0	
79000	.1	n	0.024492231819412427	0.4890223437397865	0.5230014860844413	0.9755077681798392	0.9792788114803411	0.7340462952950081	0.175	0.175	0.484	616.0	378.0	6.0	
80000	.1	n	0.026317299161417528	0.4880988928284942	0.5238921151292042	0.9736827008378299	0.9776770484267837	0.7799958499053967	0.189	0.189	0.239	607.0	389.0	4.0	
81000	.1	n	0.02745883779405023	0.4886738271601354	0.4947095981978748	0.972541162205185	0.9763162425747673	0.8200783679988597	0.187	0.187	0.211	599.0	394.0	7.0	
82000	.1	n	0.020072295893591927	0.48780146037742017	0.4938278645641873	0.9799277041055785	0.9763912122933346	0.8414175769511325	0.14	0.14	0.275	601.0	393.0	6.0	
83000	.1	n	0.020079995721349407	0.48903295734574354	0.5030615026908106	0.9799200042778474	0.9750464298385816	0.8439310168926468	0.166	0.166	0.226	582.0	412.0	6.0	
84000	.1	n	0.02297725850008516	0.48726171189892575	0.5036738032289728	0.9770227414990954	0.9783479441740406	0.7955605821664167	0.165	0.165	0.327	578.0	417.0	5.0	
85000	.1	n	0.022228068414420116	0.4881732310928218	0.5020058781655805	0.9777719315847436	0.9724608726119431	0.7885909466306538	0.212	0.212	0.39	571.0	424.0	5.0	
86000	.1	n	0.029041104062592103	0.4890997112476614	0.5020058781655805	0.9709588959365614	0.9765270031296339	0.7489546451226465	0.203	0.203	0.393	587.0	408.0	5.0	
87000	.1	n	0.022798975451496624	0.48967591076854494	0.5013223030511705	0.9772010245476427	0.9798560340196956	0.7044410048165572	0.152	0.152	0.206	600.0	396.0	4.0	
88000	.1	n	0.01599331143809195	0.48973359202648886	0.501763070734894	0.9840066885610887	0.9835635187783677	0.7708901498378816	0.088	0.088	0.176	611.0	386.0	3.0	
89000	.1	n	0.0169115114270951	0.4895464590491931	0.501763070734894	0.9830884885720343	0.9797900159411851	0.7918929787369261	0.082	0.082	0.11	600.0	397.0	3.0	
90000	.1	n	0.020837584892926374	0.4903141948911663	0.5470564431316165	0.9791624151061973	0.9824530213235578	0.6995521080183419	0.184	0.184	0.06	606.0	393.0	1.0	
91000	.1	n	0.023078236185834322	0.4898502573696073	-Infinity	0.9769217638132656	0.9781449667075904	Infinity	0.173	0.173	0.56	606.0	394.0	0.0	
92000	.1	n	0.024999739136654632	0.4903867347681968	-Infinity	0.9750002608624663	0.9746527505829466	Infinity	0.188	0.188	0.196	598.0	402.0	0.0	
93000	.1	n	0.024120177198256133	0.48833923454876504	-Infinity	0.9758798228007746	0.9710529267081347	Infinity	0.186	0.186	0.554	588.0	412.0	0.0	
94000	.1	n	0.020071053442828606	0.48945519122801295	-Infinity	0.9799289465561751	0.9793799335685283	Infinity	0.17	0.17	0.151	588.0	412.0	0.0	
95000	.1	n	0.02158663362935925	0.4888946739574736	-Infinity	0.9784133663696176	0.9791893910262234	Infinity	0.137	0.137	0.217	581.0	419.0	0.0	
